                Year                 Doy        Cinput(gC/s)      Foliage(gC/m2)        Woody(gC/m2)   Met_litter(gC/m2)   Str_litter(gC/m2)    Fast_soil(gC/m2)    Slow_soil(gC/m2)    Pass_soil(gC/m2)          I(gC/m2/s)  Residence time(yr)     Capacity(gC/m2)    Potential(gC/m2)
                 116                 365     0.224500000E-04     0.482120060E+03     0.106570066E+05     0.280818673E+02     0.124844105E+04     0.967479128E+02     0.698846515E+04     0.733550065E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.416913857E+03
                 117                 365     0.224500000E-04     0.488674863E+03     0.106570120E+05     0.284988257E+02     0.132947604E+04     0.996348627E+02     0.696009211E+04     0.733529079E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.354546045E+03
                 118                 365     0.224500000E-04     0.492120925E+03     0.106570172E+05     0.287180336E+02     0.138975431E+04     0.101663635E+03     0.694068976E+04     0.733508819E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.308136798E+03
                 119                 365     0.224500000E-04     0.493932626E+03     0.106570222E+05     0.288332779E+02     0.143442744E+04     0.103108339E+03     0.692781677E+04     0.733489154E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.273130296E+03
                 120                 365     0.224500000E-04     0.493624089E+03     0.106570273E+05     0.288155300E+02     0.146373330E+04     0.103873141E+03     0.692138516E+04     0.733470734E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.246348528E+03
                 121                 365     0.224500000E-04     0.156179781E+03     0.106571273E+05     0.743403228E+01     0.293802517E+03     0.347413679E+02     0.743528285E+04     0.733689076E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.133277504E+04
                 122                 365     0.224500000E-04     0.317318018E+03     0.106571284E+05     0.175986555E+02     0.590633369E+03     0.634456233E+02     0.727965472E+04     0.733646813E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.991589357E+03
                 123                 365     0.224500000E-04     0.402033353E+03     0.106571294E+05     0.229874620E+02     0.827274901E+03     0.778148122E+02     0.716921721E+04     0.733616372E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.760981117E+03
                 124                 365     0.224500000E-04     0.446570814E+03     0.106571304E+05     0.258205399E+02     0.101087743E+04     0.869240028E+02     0.709020598E+04     0.733591036E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.600008516E+03
                 125                 365     0.224500000E-04     0.469985529E+03     0.106571313E+05     0.273099762E+02     0.115088048E+04     0.929477433E+02     0.703392008E+04     0.733568415E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.485484611E+03
                 126                 365     0.224500000E-04     0.482295366E+03     0.106571322E+05     0.280930188E+02     0.125641899E+04     0.970283519E+02     0.699414492E+04     0.733547347E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.402685699E+03
                 127                 365     0.224500000E-04     0.488767027E+03     0.106571331E+05     0.285046884E+02     0.133536003E+04     0.998477842E+02     0.696638453E+04     0.733527258E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.341951892E+03
                 128                 365     0.224500000E-04     0.492169378E+03     0.106571339E+05     0.287211157E+02     0.139409053E+04     0.101827938E+03     0.694737218E+04     0.733507872E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.296792016E+03
                 129                 365     0.224500000E-04     0.493958099E+03     0.106571347E+05     0.288348983E+02     0.143762162E+04     0.103237324E+03     0.693472759E+04     0.733489058E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.262755246E+03
                 130                 365     0.224500000E-04     0.493656176E+03     0.106571356E+05     0.288166635E+02     0.146623711E+04     0.103979836E+03     0.692835801E+04     0.733471451E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.236738589E+03
                 131                 365     0.224500000E-04     0.161215638E+03     0.106571518E+05     0.771301504E+01     0.343476016E+03     0.363313543E+02     0.742738597E+04     0.733684673E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.128408185E+04
                 132                 365     0.224500000E-04     0.319965523E+03     0.106571520E+05     0.177670513E+02     0.627701487E+03     0.647661556E+02     0.727696513E+04     0.733643773E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.953057335E+03
                 133                 365     0.224500000E-04     0.403425228E+03     0.106571522E+05     0.230760007E+02     0.854808311E+03     0.787691577E+02     0.717031298E+04     0.733614673E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.729894139E+03
                 134                 365     0.224500000E-04     0.447302566E+03     0.106571523E+05     0.258670874E+02     0.103126243E+04     0.876178976E+02     0.709399060E+04     0.733590603E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.574336458E+03
                 135                 365     0.224500000E-04     0.470370234E+03     0.106571525E+05     0.273344477E+02     0.116593864E+04     0.934593932E+02     0.703959167E+04     0.733569197E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.463795730E+03
                 136                 365     0.224500000E-04     0.482497617E+03     0.106571526E+05     0.281058842E+02     0.126752441E+04     0.974109443E+02     0.700111876E+04     0.733549305E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.383961746E+03
                 137                 365     0.224500000E-04     0.488873356E+03     0.106571527E+05     0.285114521E+02     0.134354104E+04     0.100137955E+03     0.697423454E+04     0.733530361E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.325461618E+03
                 138                 365     0.224500000E-04     0.492225279E+03     0.106571529E+05     0.287246717E+02     0.140011243E+04     0.102051314E+03     0.695578817E+04     0.733512090E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.282006086E+03
                 139                 365     0.224500000E-04     0.493987488E+03     0.106571530E+05     0.288367677E+02     0.144205180E+04     0.103412058E+03     0.694348419E+04     0.733494363E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.249287978E+03
                 140                 365     0.224500000E-04     0.493693094E+03     0.106571532E+05     0.288179970E+02     0.146970224E+04     0.104123205E+03     0.693722547E+04     0.733477778E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.224307398E+03
                 141                 365     0.224500000E-04     0.166998479E+03     0.106571558E+05     0.803462662E+01     0.411443311E+03     0.383926388E+02     0.741626544E+04     0.733679159E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.121907910E+04
                 142                 365     0.224500000E-04     0.323005741E+03     0.106571558E+05     0.179604262E+02     0.678292201E+03     0.665156900E+02     0.727290169E+04     0.733639991E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.901549134E+03
                 143                 365     0.224500000E-04     0.405023564E+03     0.106571558E+05     0.231776727E+02     0.892318927E+03     0.800411458E+02     0.717138850E+04     0.733612630E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.688329612E+03
                 144                 365     0.224500000E-04     0.448142860E+03     0.106571559E+05     0.259205395E+02     0.105899903E+04     0.885464564E+02     0.709872119E+04     0.733590216E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.540030313E+03
                 145                 365     0.224500000E-04     0.470812002E+03     0.106571559E+05     0.273625491E+02     0.118640856E+04     0.941459336E+02     0.704689116E+04     0.733570405E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.434841801E+03
                 146                 365     0.224500000E-04     0.482729869E+03     0.106571559E+05     0.281206580E+02     0.128261086E+04     0.979251680E+02     0.701019468E+04     0.733552063E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.358997801E+03
                 147                 365     0.224500000E-04     0.488995458E+03     0.106571559E+05     0.285192191E+02     0.135464909E+04     0.100528273E+03     0.698450905E+04     0.733534630E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.303505832E+03
                 148                 365     0.224500000E-04     0.492289472E+03     0.106571560E+05     0.287287550E+02     0.140828558E+04     0.102351814E+03     0.696684049E+04     0.733517832E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.262345850E+03
                 149                 365     0.224500000E-04     0.494021236E+03     0.106571560E+05     0.288389145E+02     0.144806254E+04     0.103647011E+03     0.695500846E+04     0.733501540E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.231403092E+03
                 150                 365     0.224500000E-04     0.493735357E+03     0.106571560E+05     0.288195577E+02     0.147439391E+04     0.104315095E+03     0.694891085E+04     0.733486307E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.207816223E+03
                 151                 365     0.224500000E-04     0.173603665E+03     0.106571564E+05     0.840340697E+01     0.500924017E+03     0.409967453E+02     0.740101174E+04     0.733671941E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.113529236E+04
                 152                 365     0.224500000E-04     0.326478290E+03     0.106571564E+05     0.181813003E+02     0.744779580E+03     0.687652398E+02     0.726688507E+04     0.733634896E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.835144663E+03
                 153                 365     0.224500000E-04     0.406849190E+03     0.106571564E+05     0.232938028E+02     0.941555610E+03     0.816836077E+02     0.717210966E+04     0.733609706E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.634786220E+03
                 154                 365     0.224500000E-04     0.449102648E+03     0.106571564E+05     0.259815927E+02     0.109537467E+04     0.897486193E+02     0.710424134E+04     0.733589371E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.495897367E+03
                 155                 365     0.224500000E-04     0.471316592E+03     0.106571564E+05     0.273946466E+02     0.121323764E+04     0.950362024E+02     0.705579016E+04     0.733571570E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.397658197E+03
                 156                 365     0.224500000E-04     0.482995147E+03     0.106571565E+05     0.281375326E+02     0.130237533E+04     0.985925056E+02     0.702143586E+04     0.733555186E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.326998627E+03
                 157                 365     0.224500000E-04     0.489134923E+03     0.106571565E+05     0.285280907E+02     0.136919690E+04     0.101034848E+03     0.699733623E+04     0.733539662E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.275415788E+03
                 158                 365     0.224500000E-04     0.492362793E+03     0.106571565E+05     0.287334191E+02     0.141898718E+04     0.102741614E+03     0.698070272E+04     0.733524728E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.237237627E+03
                 159                 365     0.224500000E-04     0.494059783E+03     0.106571565E+05     0.288413665E+02     0.145593144E+04     0.103951468E+03     0.696950512E+04     0.733510254E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.208598905E+03
                 160                 365     0.224500000E-04     0.493783458E+03     0.106571565E+05     0.288213734E+02     0.148051914E+04     0.104562663E+03     0.696363641E+04     0.733496734E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.186818410E+03
